,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1
2025-04-02 09:00:00-04:00,293.9696333333333,139.41799948632072,0.026642853444194578,114.56503765202126,0.0,183.20465662556322,269.1166714990338,0.0,293.9696333333333
2025-04-02 10:00:00-04:00,274.3480166666667,210.41515345872415,0.025881629060074733,0.0,0.0,182.8877816255632,63.932863207942546,0.0,274.3480166666667
2025-04-02 11:00:00-04:00,276.41561666666666,266.3046867475605,0.02537414613732817,35.391491971082644,0.0,215.77106896652927,45.50242189018883,0.0,276.41561666666666
2025-04-02 12:00:00-04:00,306.14821666666666,302.35037605472803,0.02537414613732817,295.8292164152283,0.0,492.96659774456987,299.6270570271669,0.0,306.14821666666666
2025-04-02 13:00:00-04:00,301.8362666666667,315.7638514415412,0.02537414613732817,317.2296325755101,0.0,790.2374963676036,303.3020478006356,0.0,301.8362666666667
2025-04-02 14:00:00-04:00,287.8676,305.5409994259736,0.025881629060074733,296.3013256108802,0.0,1067.8759028279728,278.6279261849066,0.0,287.8676
2025-04-02 15:00:00-04:00,286.10361666666665,272.4555831707817,0.027404077828314426,241.10161070745895,0.0,1293.7323867441887,254.74964420334388,0.0,286.10361666666665
2025-04-02 16:00:00-04:00,310.1365,219.06233872473513,0.030448975364793802,134.1117398041046,0.0,1419.223475335091,225.18590107936947,0.0,310.1365
2025-04-02 17:00:00-04:00,337.1485,149.81534171052934,0.03298638997852662,0.0,0.0,1418.906600335091,187.33315828947067,0.0,337.1485
2025-04-02 18:00:00-04:00,371.32551666666666,72.12257092444487,0.03171768267166021,0.0,97.5950088724509,1314.5530963133976,201.6079368697709,0.0,371.32551666666666
2025-04-02 19:00:00-04:00,297.4762333333333,6.549151456378887,0.02918026805792739,0.0,81.15794038328684,1227.7215661750843,209.7691414936676,0.0,297.4762333333333
2025-04-02 20:00:00-04:00,269.6705,0.0,0.025881629060074733,0.0,59.674786708390144,1163.791154802099,209.99571329160986,0.0,269.6705
2025-04-02 21:00:00-04:00,258.6386,0.0,0.02410543883046176,0.0,56.443130049380244,1103.3057010026953,202.19546995061975,0.0,258.6386
2025-04-02 22:00:00-04:00,266.0203,0.0,0.02232924860084879,0.0,62.58555104934695,1036.2724044165384,203.43474895065307,0.0,266.0203
2025-04-02 23:00:00-04:00,261.96843333333334,0.0,0.020806799832609097,0.0,50.29250596562875,982.3435379205841,211.6759273677046,0.0,261.96843333333334
2025-04-03 00:00:00-04:00,259.5652166666667,0.0,0.019791833987115974,0.0,55.80658207007755,922.5366465470906,203.75863459658913,0.0,259.5652166666667
2025-04-03 01:00:00-04:00,260.7443,0.0,0.01826938521887628,0.0,45.081174542757964,874.1630780137491,215.66312545724205,0.0,260.7443
2025-04-03 02:00:00-04:00,263.7110333333333,0.0,0.017761902296129718,0.0,58.0352891139253,811.98037694878,205.67574421940802,0.0,263.7110333333333
2025-04-03 03:00:00-04:00,257.039,0.0,0.017761902296129718,0.0,37.991004565238825,771.164955006889,219.04799543476116,0.0,257.039
2025-04-03 04:00:00-04:00,249.73153333333332,0.0,0.01826938521887628,0.0,41.59701033821054,726.505517995098,208.13452299512278,0.0,249.73153333333332
2025-04-03 05:00:00-04:00,257.7795,0.0,0.020806799832609097,0.0,55.15571877379389,667.3924492266908,202.6237812262061,0.0,257.7795
2025-04-03 06:00:00-04:00,269.80395,0.0,0.02410543883046176,0.0,59.04594638246519,604.1323838935082,210.7580036175348,0.0,269.80395
2025-04-03 07:00:00-04:00,264.91988333333336,2.7978473417583585,0.027911560751060986,0.0,53.04456560843968,547.2698119610507,209.0774703831353,0.0,264.91988333333336
2025-04-03 08:00:00-04:00,274.0678,62.68389511732662,0.027911560751060986,0.0,0.0,546.9529369610507,211.38390488267336,0.0,274.0678
2025-04-03 09:00:00-04:00,319.4268,140.52482595330574,0.026642853444194578,0.0,0.0,546.6360619610507,178.90197404669428,0.0,319.4268
2025-04-03 10:00:00-04:00,313.0982333333333,211.31543067412926,0.025881629060074733,91.94340643931014,0.0,632.569747476009,193.7262090985142,0.0,313.0982333333333
2025-04-03 11:00:00-04:00,285.0993833333333,267.01240625915693,0.02537414613732817,148.94846152571586,0.0,771.9789147443432,167.03543859989225,0.0,285.0993833333333
2025-04-03 12:00:00-04:00,345.1888,302.8890476905115,0.02537414613732817,144.32279387005744,0.0,907.0488211183164,186.62254617954594,0.0,345.1888
2025-04-03 13:00:00-04:00,332.0144666666667,316.1650140200541,0.02537414613732817,250.59904012118156,0.0,1141.8146835545192,266.44849276779416,0.0,332.0144666666667
2025-04-03 14:00:00-04:00,363.6945166666667,305.8447782416206,0.025881629060074733,221.96141404929895,0.0,1349.7160714604242,279.811152474345,0.0,363.6945166666667
2025-04-03 15:00:00-04:00,363.2331,272.7109493569338,0.027404077828314426,93.76183003465796,0.0,1437.3555895133134,184.28398067772417,0.0,363.2331
2025-04-03 16:00:00-04:00,356.71393333333333,219.32777188204028,0.030448975364793802,0.0,0.0,1437.0387145133134,137.38616145129305,0.0,356.71393333333333
2025-04-03 17:00:00-04:00,347.5808,150.16100815191837,0.03298638997852662,8.771248550255137,0.0,1444.95,206.19104039833678,0.0,347.5808
2025-04-03 18:00:00-04:00,363.59968333333336,72.62606899549452,0.03171768267166021,0.0,251.6222331905681,1176.4029231638622,39.35138114727076,0.0,363.59968333333336
2025-04-03 19:00:00-04:00,306.2880333333333,6.984419362757693,0.02918026805792739,0.0,82.86248503228396,1087.7543423244172,216.44112893829166,0.0,306.2880333333333
2025-04-03 20:00:00-04:00,277.93961666666667,0.0,0.025881629060074733,0.0,63.74330909210906,1019.4868715178435,214.1963075745576,0.0,277.93961666666667
2025-04-03 21:00:00-04:00,273.48725,0.0,0.02410543883046176,0.0,59.37350362429564,955.8776289916323,214.11374637570438,0.0,273.48725
2025-04-03 22:00:00-04:00,270.7735333333333,0.0,0.02232924860084879,0.0,65.32007371119707,885.9293214534898,205.45345962213625,0.0,270.7735333333333
2025-04-03 23:00:00-04:00,271.31781666666666,0.0,0.020806799832609097,0.0,63.06867963208285,818.381008067677,208.2491370345838,0.0,271.31781666666666
