,load_kw,solar_kw,lmp,p_chg,p_dis,soc_kwh,grid_import,grid_export,mdp1,mdp2
2025-11-28 01:00:00-06:00,1414.1675333333333,0.0,0.018660281013813975,0.6755797699518405,0.0,152.1000000000001,1414.843113103285,0.0,777.1968833333333,636.97065
2025-11-28 02:00:00-06:00,1400.1842333333334,0.0,0.018141939874541366,1419.855765731855,0.0,1483.4090220529713,2820.0399990651886,0.0,785.2566333333333,614.9276
2025-11-28 03:00:00-06:00,1428.18315,0.0,0.018141939874541366,1500.0,0.0,2889.9,2928.18315,0.0,799.9027666666667,628.2803833333334
2025-11-28 04:00:00-06:00,1470.8737,0.0,0.018660281013813975,0.6755797699518405,0.0,2889.9,1471.549279769952,0.0,792.4449166666667,678.4287833333333
2025-11-28 05:00:00-06:00,1468.65485,0.0,0.02125198671017703,0.6755797699518405,0.0,2889.9,1469.3304297699517,0.0,800.1582833333333,668.4965666666667
2025-11-28 06:00:00-06:00,1578.2793166666665,0.0,0.024621204115448995,0.6755797699518405,0.0,2889.9,1578.9548964366184,0.0,865.6391666666667,712.64015
2025-11-28 07:00:00-06:00,1731.0649333333336,2.8684494436959995,0.028508762659993577,0.0,1207.0199205011675,1602.5786914682958,521.1765633884702,0.0,858.67505,872.3898833333334
2025-11-28 08:00:00-06:00,1704.6107,327.57304535498105,0.028508762659993577,0.0,1359.4806023550768,152.73375000000007,17.55705228994202,0.0,805.6336666666666,898.9770333333333
2025-11-28 09:00:00-06:00,1764.9378833333335,675.9282269100222,0.027212909811812052,0.0,0.0,152.10000000000008,1089.0096564233113,0.0,872.1775333333334,892.76035
2025-11-28 10:00:00-06:00,1794.22265,923.9455305713168,0.026435398102903133,654.5274492320286,0.0,765.4674226229874,1524.8045686607118,0.0,824.1174666666667,970.1051833333332
2025-11-28 11:00:00-06:00,1647.2033833333335,1061.47602221842,0.025917056963630523,1186.7177049890913,0.0,1878.0735578114525,1772.4450661040048,0.0,809.4238833333334,837.7795
2025-11-28 12:00:00-06:00,1594.6255333333334,1081.9528124194212,0.025917056963630523,946.7950823002309,0.0,2765.612322880317,1459.467803214143,0.0,814.0407833333334,780.58475
2025-11-28 13:00:00-06:00,1698.7524333333333,984.3202788044736,0.025917056963630523,133.16668875040787,0.0,2889.9,847.5988432792676,0.0,804.6707666666666,894.0816666666667
2025-11-28 14:00:00-06:00,1673.59895,773.4102050548204,0.026435398102903133,0.6755797699518405,0.0,2889.9,900.8643247151315,0.0,907.3476,766.25135
2025-11-28 15:00:00-06:00,1928.9023166666664,458.1117864247302,0.027990421520720968,0.6755797699518405,0.0,2889.9,1471.466110011888,0.0,932.2946333333332,996.6076833333332
2025-11-28 16:00:00-06:00,1797.9451666666664,71.69533911735003,0.031100468356356627,0.0,171.73321746011516,2706.198025077248,1554.5166100892013,0.0,857.0243333333333,940.9208333333332
