Time,Combined Metrics,Main Service MDP 1: Demand (kW) [kW],Main Service MDP 2: Demand (kW) [kW]
2025-04-08 09:00:00 CDT,1451.2587333333333,741.8885,709.3702333333333
2025-04-08 10:00:00 CDT,1437.7195166666666,695.4658333333333,742.2536833333334
2025-04-08 11:00:00 CDT,1433.6136166666665,720.8700666666666,712.74355
2025-04-08 12:00:00 CDT,1441.8679833333333,720.6527333333333,721.21525
2025-04-08 13:00:00 CDT,1613.5220666666667,847.0658333333333,766.4562333333333
2025-04-08 14:00:00 CDT,1474.8415,782.6321333333333,692.2093666666667
2025-04-08 15:00:00 CDT,1527.2994333333334,807.2766,720.0228333333333
2025-04-08 16:00:00 CDT,1580.2134333333333,806.1078666666667,774.1055666666666
2025-04-08 17:00:00 CDT,1379.424,775.13265,604.29135
2025-04-08 18:00:00 CDT,1569.1586333333335,833.3207,735.8379333333334
2025-04-08 19:00:00 CDT,1537.2290333333333,817.2516666666667,719.9773666666666
2025-04-08 20:00:00 CDT,1540.7092166666666,779.9020833333333,760.8071333333334
2025-04-08 21:00:00 CDT,1513.8799333333334,790.19195,723.6879833333334
2025-04-08 22:00:00 CDT,1533.8029166666668,769.7345333333334,764.0683833333334
2025-04-08 23:00:00 CDT,1522.5859166666667,799.2306333333333,723.3552833333333
2025-04-09 00:00:00 CDT,1535.4504333333334,824.80815,710.6422833333334
2025-04-09 01:00:00 CDT,1497.0059333333334,791.8931166666666,705.1128166666666
2025-04-09 02:00:00 CDT,1479.0810166666668,738.25485,740.8261666666667
2025-04-09 03:00:00 CDT,1499.6763166666667,770.84285,728.8334666666667
2025-04-09 04:00:00 CDT,1479.6348666666668,752.3132666666667,727.3216
2025-04-09 05:00:00 CDT,1600.4032499999998,835.83705,764.5662
2025-04-09 06:00:00 CDT,1510.7479833333332,800.2199833333333,710.528
2025-04-09 07:00:00 CDT,1536.9839666666667,795.73755,741.2464166666666
2025-04-09 08:00:00 CDT,1534.4245833333334,795.8151666666666,738.6094166666667
2025-04-09 09:00:00 CDT,1570.2629833333333,798.6991666666667,771.5638166666666
2025-04-09 10:00:00 CDT,1510.8464,780.8278666666666,730.0185333333334
2025-04-09 11:00:00 CDT,1201.8917999999999,629.8721166666667,572.0196833333333
2025-04-09 12:00:00 CDT,1420.3499666666667,647.28745,773.0625166666666
2025-04-09 13:00:00 CDT,1532.4652666666666,660.9132,871.5520666666666
2025-04-09 14:00:00 CDT,1525.3176166666667,782.69565,742.6219666666667
2025-04-09 15:00:00 CDT,1577.3279666666667,860.5671833333333,716.7607833333333
2025-04-09 16:00:00 CDT,1528.9658,786.96005,742.00575
2025-04-09 17:00:00 CDT,1575.9636166666667,800.0664,775.8972166666666
2025-04-09 18:00:00 CDT,1528.9305333333332,782.7135,746.2170333333333
2025-04-09 19:00:00 CDT,1528.5461,812.7745,715.7716
2025-04-09 20:00:00 CDT,1553.4168666666667,791.4133166666667,762.00355
2025-04-09 21:00:00 CDT,1541.34655,764.0389833333334,777.3075666666666
2025-04-09 22:00:00 CDT,1543.10825,772.20955,770.8987
2025-04-09 23:00:00 CDT,1567.7365,809.4312666666667,758.3052333333334
2025-04-10 00:00:00 CDT,1642.3195500000002,846.4124,795.90715
2025-04-10 01:00:00 CDT,1537.6677,804.5864,733.0813
2025-04-10 02:00:00 CDT,1592.45725,823.00185,769.4554
2025-04-10 03:00:00 CDT,1560.8856333333333,789.63065,771.2549833333334
2025-04-10 04:00:00 CDT,1587.0767166666667,817.7861666666666,769.29055
2025-04-10 05:00:00 CDT,1582.6636833333332,788.6261333333333,794.03755
2025-04-10 06:00:00 CDT,1606.15155,818.4830666666667,787.6684833333334
2025-04-10 07:00:00 CDT,1526.3859333333332,777.3844333333333,749.0015
2025-04-10 08:00:00 CDT,1566.6538666666665,802.8904333333334,763.7634333333333
2025-04-10 09:00:00 CDT,1533.0151,774.5485333333334,758.4665666666667
2025-04-10 10:00:00 CDT,1578.7148833333333,783.9256666666666,794.7892166666667
2025-04-10 11:00:00 CDT,1567.1447666666668,766.5549166666667,800.58985
2025-04-10 12:00:00 CDT,1577.5385,823.47445,754.06405
2025-04-10 13:00:00 CDT,1657.9390166666667,837.3024833333334,820.6365333333333
2025-04-10 14:00:00 CDT,1531.1099166666668,733.3858833333334,797.7240333333333
2025-04-10 15:00:00 CDT,1597.1710166666667,800.7293,796.4417166666667
2025-04-10 16:00:00 CDT,1684.39785,824.3175333333334,860.0803166666667
2025-04-10 17:00:00 CDT,1690.5623166666667,848.3681,842.1942166666666
2025-04-10 18:00:00 CDT,1618.4548666666667,823.5513166666667,794.90355
2025-04-10 19:00:00 CDT,1574.5595833333332,827.43525,747.1243333333333
2025-04-10 20:00:00 CDT,1554.4212166666666,813.87365,740.5475666666666
2025-04-10 21:00:00 CDT,1652.91175,861.2485166666667,791.6632333333333
2025-04-10 22:00:00 CDT,1529.3217333333332,693.6792666666666,835.6424666666667
2025-04-10 23:00:00 CDT,1658.6712333333335,860.5160666666667,798.1551666666667
2025-04-11 00:00:00 CDT,1622.3661166666666,795.6498333333333,826.7162833333333
2025-04-11 01:00:00 CDT,1599.5225833333334,807.3368666666667,792.1857166666666
2025-04-11 02:00:00 CDT,1603.7098999999998,808.4625,795.2474
2025-04-11 03:00:00 CDT,1638.4711666666667,842.3359333333333,796.1352333333333
2025-04-11 04:00:00 CDT,1639.3761,827.68855,811.68755
2025-04-11 05:00:00 CDT,1653.9799333333333,852.8825333333333,801.0974
2025-04-11 06:00:00 CDT,1682.4741,816.71295,865.76115
2025-04-11 07:00:00 CDT,1654.3580333333334,806.4255333333333,847.9325
2025-04-11 08:00:00 CDT,1628.5298,804.2247666666667,824.3050333333333
2025-04-11 09:00:00 CDT,1680.10745,812.2856833333333,867.8217666666667
2025-04-11 10:00:00 CDT,1555.7473666666667,757.9034,797.8439666666667
2025-04-11 11:00:00 CDT,1607.7294499999998,809.4269833333333,798.3024666666666
2025-04-11 12:00:00 CDT,1630.8578666666667,824.6411666666667,806.2167
2025-04-11 13:00:00 CDT,1684.8065499999998,837.0421666666666,847.7643833333333
2025-04-11 14:00:00 CDT,1612.3647999999998,798.2752333333333,814.0895666666667
2025-04-11 15:00:00 CDT,1621.9491666666668,777.4708666666667,844.4783
2025-04-11 16:00:00 CDT,1559.3313333333333,758.0241,801.3072333333333
2025-04-11 17:00:00 CDT,1627.0717666666667,774.8476,852.2241666666666
2025-04-11 18:00:00 CDT,1698.3528166666665,886.9842166666666,811.3686
2025-04-11 19:00:00 CDT,1628.80525,810.1027,818.70255
2025-04-11 20:00:00 CDT,1675.79025,841.0592333333333,834.7310166666666
2025-04-11 21:00:00 CDT,1649.1520166666667,808.1941333333333,840.9578833333334
2025-04-11 22:00:00 CDT,1660.9326833333334,831.4146166666667,829.5180666666666
2025-04-11 23:00:00 CDT,1634.9690166666667,789.6553166666666,845.3137
2025-04-12 00:00:00 CDT,1587.31165,760.3611666666667,826.9504833333333
2025-04-12 01:00:00 CDT,1585.2138,755.9603,829.2535
2025-04-12 02:00:00 CDT,1692.1437833333334,868.1393666666667,824.0044166666667
2025-04-12 03:00:00 CDT,1628.5740666666666,817.8564333333334,810.7176333333333
2025-04-12 04:00:00 CDT,1680.7826,849.84675,830.93585
2025-04-12 05:00:00 CDT,1603.3461166666666,795.5939,807.7522166666666
2025-04-12 06:00:00 CDT,1705.0690166666668,836.9964333333334,868.0725833333333
2025-04-12 07:00:00 CDT,1618.0558833333334,807.0431666666667,811.0127166666666
2025-04-12 08:00:00 CDT,1651.4174333333335,812.7977666666667,838.6196666666667
2025-04-12 09:00:00 CDT,1636.8615333333332,810.49975,826.3617833333333
2025-04-12 10:00:00 CDT,1620.0226666666667,795.51,824.5126666666666
2025-04-12 11:00:00 CDT,1592.1327,798.23195,793.90075
2025-04-12 12:00:00 CDT,1625.53895,812.6243666666667,812.9145833333333
2025-04-12 13:00:00 CDT,1633.54095,789.75835,843.7826
2025-04-12 14:00:00 CDT,1570.6112833333334,760.6946833333334,809.9166
2025-04-12 15:00:00 CDT,1549.5532333333333,753.2308333333333,796.3224
2025-04-12 16:00:00 CDT,1587.03265,804.3415833333333,782.6910666666666
2025-04-12 17:00:00 CDT,1556.51595,753.4197833333334,803.0961666666667
2025-04-12 18:00:00 CDT,1582.9889,792.2405666666667,790.7483333333333
2025-04-12 19:00:00 CDT,1624.1330833333334,824.3520166666667,799.7810666666667
2025-04-12 20:00:00 CDT,1594.777,798.3193166666666,796.4576833333333
2025-04-12 21:00:00 CDT,1596.7936166666666,811.1886333333333,785.6049833333333
2025-04-12 22:00:00 CDT,1647.0301833333333,835.4016166666667,811.6285666666666
2025-04-12 23:00:00 CDT,1615.6609833333332,816.53295,799.1280333333333
2025-04-13 00:00:00 CDT,1600.71045,812.7871166666666,787.9233333333333
2025-04-13 01:00:00 CDT,1598.4219166666667,820.3631,778.0588166666666
2025-04-13 02:00:00 CDT,1609.6496,846.4851,763.1645
2025-04-13 03:00:00 CDT,1578.7613999999999,832.0916833333333,746.6697166666667
2025-04-13 04:00:00 CDT,1630.0156166666666,849.8701166666667,780.1455
2025-04-13 05:00:00 CDT,1567.6078833333333,787.45,780.1578833333333
2025-04-13 06:00:00 CDT,1551.0479833333334,782.9929833333333,768.055
2025-04-13 07:00:00 CDT,1573.0093000000002,799.0256,773.9837
2025-04-13 08:00:00 CDT,1572.4333166666665,839.5086333333334,732.9246833333333
2025-04-13 09:00:00 CDT,1593.78625,826.2304333333333,767.5558166666667
2025-04-13 10:00:00 CDT,1611.01055,828.8791666666667,782.1313833333334
2025-04-13 11:00:00 CDT,1593.5106333333333,834.1029166666667,759.4077166666667
2025-04-13 12:00:00 CDT,1533.0253,788.8153,744.21
2025-04-13 13:00:00 CDT,1574.1048166666667,828.7622833333334,745.3425333333333
2025-04-13 14:00:00 CDT,1568.63805,812.4445833333333,756.1934666666667
2025-04-13 15:00:00 CDT,1584.4988166666667,825.2968833333333,759.2019333333334
2025-04-13 16:00:00 CDT,1579.6150833333334,816.2405666666667,763.3745166666666
2025-04-13 17:00:00 CDT,1538.4704166666666,819.2804833333333,719.1899333333333
2025-04-13 18:00:00 CDT,1541.9573333333333,792.7768833333333,749.18045
2025-04-13 19:00:00 CDT,1570.4101,843.3747333333333,727.0353666666666
2025-04-13 20:00:00 CDT,1555.2567333333334,829.9616666666667,725.2950666666667
2025-04-13 21:00:00 CDT,1553.5077999999999,831.2459833333334,722.2618166666666
2025-04-13 22:00:00 CDT,1525.97205,812.0362833333334,713.9357666666667
2025-04-13 23:00:00 CDT,1529.59305,808.3126333333333,721.2804166666666
2025-04-14 00:00:00 CDT,1545.4526166666667,817.4330333333334,728.0195833333333
2025-04-14 01:00:00 CDT,1545.2268333333332,815.9505166666667,729.2763166666666
2025-04-14 02:00:00 CDT,1520.7038333333335,796.12045,724.5833833333334
2025-04-14 03:00:00 CDT,1505.5866333333333,785.8093833333334,719.77725
2025-04-14 04:00:00 CDT,1407.8092833333335,694.01205,713.7972333333333
2025-04-14 05:00:00 CDT,1552.8549333333333,817.4289166666666,735.4260166666667
2025-04-14 06:00:00 CDT,1561.4737333333333,851.3080833333333,710.16565
2025-04-14 07:00:00 CDT,1512.2765,824.8754,687.4011
2025-04-14 08:00:00 CDT,1494.08915,816.391,677.69815
2025-04-14 09:00:00 CDT,1592.0186666666668,834.3895,757.6291666666667
2025-04-14 10:00:00 CDT,1503.04495,820.7564666666667,682.2884833333334
2025-04-14 11:00:00 CDT,1525.3076833333334,835.76535,689.5423333333333
2025-04-14 12:00:00 CDT,1535.5261666666665,838.2207,697.3054666666667
2025-04-14 13:00:00 CDT,1580.4168333333332,823.7329833333333,756.68385
2025-04-14 14:00:00 CDT,1538.5118333333335,818.3640666666666,720.1477666666667
2025-04-14 15:00:00 CDT,1583.91565,841.91105,742.0046
2025-04-14 16:00:00 CDT,1507.1147333333333,807.6596666666667,699.4550666666667
2025-04-14 17:00:00 CDT,1493.1648666666667,821.1872666666667,671.9776
2025-04-14 18:00:00 CDT,1562.5311000000002,828.1503333333334,734.3807666666667
2025-04-14 19:00:00 CDT,1561.61605,873.42135,688.1947
2025-04-14 20:00:00 CDT,1576.90815,838.6947833333334,738.2133666666666
2025-04-14 21:00:00 CDT,1568.4717166666667,848.7249,719.7468166666666
2025-04-14 22:00:00 CDT,1544.26185,831.3961,712.86575
2025-04-14 23:00:00 CDT,1553.7866666666666,837.024,716.7626666666666
2025-04-15 00:00:00 CDT,1538.3891666666666,826.9193666666666,711.4698
2025-04-15 01:00:00 CDT,1541.1680166666667,841.2809166666667,699.8871
2025-04-15 02:00:00 CDT,1540.3256166666667,789.7209,750.6047166666667
2025-04-15 03:00:00 CDT,1523.2258833333335,828.2650666666667,694.9608166666667
2025-04-15 04:00:00 CDT,1570.8217833333333,859.3658333333333,711.45595
2025-04-15 05:00:00 CDT,1576.55505,863.6125,712.94255
2025-04-15 06:00:00 CDT,1565.7472666666667,855.1798666666666,710.5674
2025-04-15 07:00:00 CDT,1577.6913,855.34515,722.34615
2025-04-15 08:00:00 CDT,1570.1897166666668,824.2569666666667,745.93275
2025-04-15 09:00:00 CDT,1593.5891333333334,812.6284666666667,780.9606666666666
2025-04-15 10:00:00 CDT,1511.27185,805.2765666666667,705.9952833333333
2025-04-15 11:00:00 CDT,1565.5006166666667,849.7366166666667,715.764
2025-04-15 12:00:00 CDT,1508.1975666666667,821.4317666666667,686.7658
2025-04-15 13:00:00 CDT,1593.6144833333333,843.1488833333333,750.4656
2025-04-15 14:00:00 CDT,1553.9117666666666,835.0281333333334,718.8836333333334
2025-04-15 15:00:00 CDT,1591.7382,865.3768833333334,726.3613166666667
2025-04-15 16:00:00 CDT,1559.3297,778.2804333333333,781.0492666666667
2025-04-15 17:00:00 CDT,1580.9305333333332,844.1985333333333,736.732
2025-04-15 18:00:00 CDT,1611.3509166666668,863.9268833333333,747.4240333333333
2025-04-15 19:00:00 CDT,1581.6416833333333,872.2148333333333,709.42685
2025-04-15 20:00:00 CDT,1586.1573333333333,798.5129833333333,787.64435
2025-04-15 21:00:00 CDT,1645.1718999999998,884.3661,760.8058
2025-04-15 22:00:00 CDT,1632.3998666666666,847.6181,784.7817666666666
2025-04-15 23:00:00 CDT,1600.0938333333334,854.2179833333333,745.87585
2025-04-16 00:00:00 CDT,1581.6720833333334,826.7951333333333,754.87695
2025-04-16 01:00:00 CDT,1614.91635,843.7011333333334,771.2152166666667
2025-04-16 02:00:00 CDT,1592.2752,831.37125,760.90395
2025-04-16 03:00:00 CDT,1615.7647333333334,847.4394666666667,768.3252666666667
2025-04-16 04:00:00 CDT,1646.13395,856.1507,789.98325
2025-04-16 05:00:00 CDT,1606.4450166666666,876.26685,730.1781666666667
2025-04-16 06:00:00 CDT,1672.6209666666666,838.3870833333333,834.2338833333333
2025-04-16 07:00:00 CDT,1578.7489,819.18255,759.56635
2025-04-16 08:00:00 CDT,1590.4473166666667,828.0115333333333,762.4357833333333
2025-04-16 09:00:00 CDT,1588.2128666666667,851.6279,736.5849666666667
2025-04-16 10:00:00 CDT,1618.737,837.8984333333333,780.8385666666667
2025-04-16 11:00:00 CDT,1628.7180166666667,836.2509833333334,792.4670333333333
2025-04-16 12:00:00 CDT,1623.1552333333334,853.2490166666666,769.9062166666666
2025-04-16 13:00:00 CDT,1661.4591500000001,842.1172,819.34195
2025-04-16 14:00:00 CDT,1621.4238166666667,832.4276333333333,788.9961833333333
2025-04-16 15:00:00 CDT,1680.8936833333332,902.1928666666666,778.7008166666667
2025-04-16 16:00:00 CDT,1681.4870833333334,873.3463333333333,808.14075
2025-04-16 17:00:00 CDT,1626.8131666666668,846.3312833333333,780.4818833333334
2025-04-16 18:00:00 CDT,1608.1485,847.4625333333333,760.6859666666667
2025-04-16 19:00:00 CDT,1598.8470166666666,850.8746833333333,747.9723333333334
2025-04-16 20:00:00 CDT,1600.1718166666665,822.6889166666666,777.4829
2025-04-16 21:00:00 CDT,1693.6306333333332,867.6841,825.9465333333334
2025-04-16 22:00:00 CDT,1697.6304833333334,881.3495666666666,816.2809166666667
2025-04-16 23:00:00 CDT,1592.6637,823.5036666666666,769.1600333333333
2025-04-17 00:00:00 CDT,1595.8955,825.5220166666667,770.3734833333333
2025-04-17 01:00:00 CDT,1578.4767166666666,839.5847,738.8920166666667
2025-04-17 02:00:00 CDT,1738.4806166666667,951.0850833333334,787.3955333333333
2025-04-17 03:00:00 CDT,1685.9204333333332,905.6430333333333,780.2774
2025-04-17 04:00:00 CDT,1706.3668166666666,903.3338333333334,803.0329833333333
2025-04-17 05:00:00 CDT,1723.3659,888.1515166666667,835.2143833333333
2025-04-17 06:00:00 CDT,1723.7891333333332,886.4072833333333,837.38185
2025-04-17 07:00:00 CDT,1634.3828333333333,872.7693666666667,761.6134666666667
2025-04-17 08:00:00 CDT,1688.0426333333335,889.1446166666667,798.8980166666666
2025-04-17 09:00:00 CDT,1667.3401166666667,871.0798333333333,796.2602833333333
2025-04-17 10:00:00 CDT,1711.7098166666665,907.88195,803.8278666666666
2025-04-17 11:00:00 CDT,1730.6803,921.77515,808.90515
2025-04-17 12:00:00 CDT,1601.6274666666668,821.6479,779.9795666666666
2025-04-17 13:00:00 CDT,1717.3374833333332,853.0978666666666,864.2396166666666
2025-04-17 14:00:00 CDT,1750.0514,899.0335,851.0179
2025-04-17 15:00:00 CDT,1765.0773166666668,956.0442,809.0331166666666
2025-04-17 16:00:00 CDT,1712.94135,895.6973,817.24405
2025-04-17 17:00:00 CDT,1721.7438666666667,899.2351333333334,822.5087333333333
2025-04-17 18:00:00 CDT,1660.5393666666666,872.4937166666666,788.04565
2025-04-17 19:00:00 CDT,1725.4809,920.8563833333334,804.6245166666666
2025-04-17 20:00:00 CDT,1760.2651333333333,926.2173,834.0478333333333
2025-04-17 21:00:00 CDT,1818.1126666666669,941.7469166666667,876.36575
2025-04-17 22:00:00 CDT,1763.9927666666667,886.9518833333333,877.0408833333333
2025-04-17 23:00:00 CDT,1677.0951166666666,882.0724166666666,795.0227
2025-04-18 00:00:00 CDT,1688.8819833333332,881.4512833333333,807.4307
2025-04-18 01:00:00 CDT,1743.3917000000001,908.10955,835.28215
2025-04-18 02:00:00 CDT,1693.05125,845.78715,847.2641
2025-04-18 03:00:00 CDT,1696.1897333333332,874.99115,821.1985833333333
2025-04-18 04:00:00 CDT,1721.9108166666667,895.6899666666667,826.22085
2025-04-18 05:00:00 CDT,1719.7775166666665,916.0310166666667,803.7465
2025-04-18 06:00:00 CDT,1772.1738666666665,914.8885166666666,857.28535
2025-04-18 07:00:00 CDT,1724.9731166666666,878.03575,846.9373666666667
2025-04-18 08:00:00 CDT,1699.0830166666665,914.48255,784.6004666666666
2025-04-18 09:00:00 CDT,1777.7594833333333,902.6391166666667,875.1203666666667
2025-04-18 10:00:00 CDT,1815.4409500000002,908.1022833333334,907.3386666666667
2025-04-18 11:00:00 CDT,1748.0233333333333,855.47055,892.5527833333333
2025-04-18 12:00:00 CDT,1766.01135,876.1112833333333,889.9000666666667
2025-04-18 13:00:00 CDT,1828.0063666666665,880.7568166666666,947.24955
2025-04-18 14:00:00 CDT,1879.94045,977.2246833333334,902.7157666666667
2025-04-18 15:00:00 CDT,1867.7329,938.2477,929.4852
2025-04-18 16:00:00 CDT,1844.2182,959.3067333333333,884.9114666666667
2025-04-18 17:00:00 CDT,1749.6579833333333,909.9544,839.7035833333333
2025-04-18 18:00:00 CDT,1782.5814166666667,900.7190833333333,881.8623333333334
2025-04-18 19:00:00 CDT,1808.0899833333333,926.9025666666666,881.1874166666666
2025-04-18 20:00:00 CDT,1748.8730333333333,890.7381333333333,858.1349
2025-04-18 21:00:00 CDT,1801.583,928.0078333333333,873.5751666666666
2025-04-18 22:00:00 CDT,1793.7217333333333,925.5704666666667,868.1512666666666
2025-04-18 23:00:00 CDT,1718.9101666666666,928.5961833333333,790.3139833333333
2025-04-19 00:00:00 CDT,1589.2243166666667,795.9606,793.2637166666667
2025-04-19 01:00:00 CDT,1671.71735,861.21225,810.5051
2025-04-19 02:00:00 CDT,1714.4480166666667,918.6656333333333,795.7823833333333
2025-04-19 03:00:00 CDT,1781.5802333333334,969.5391666666667,812.0410666666667
2025-04-19 04:00:00 CDT,1754.8164,950.3077333333333,804.5086666666666
2025-04-19 05:00:00 CDT,1756.9873666666667,958.89795,798.0894166666667
2025-04-19 06:00:00 CDT,1793.8542,940.7094666666667,853.1447333333333
2025-04-19 07:00:00 CDT,1842.6391666666668,918.95285,923.6863166666667
2025-04-19 08:00:00 CDT,1775.5883,940.96175,834.62655
2025-04-19 09:00:00 CDT,1714.9501833333334,915.9867333333333,798.96345
2025-04-19 10:00:00 CDT,1814.9694833333333,933.5551833333334,881.4143
2025-04-19 11:00:00 CDT,1677.2734,847.7751166666667,829.4982833333333
2025-04-19 12:00:00 CDT,1750.87835,902.77485,848.1035
2025-04-19 13:00:00 CDT,1772.4914833333332,930.2973,842.1941833333333
2025-04-19 14:00:00 CDT,1767.0077,932.7035166666667,834.3041833333333
2025-04-19 15:00:00 CDT,1707.1798166666667,850.1679666666666,857.01185
2025-04-19 16:00:00 CDT,1861.3365666666668,911.6917666666667,949.6448
2025-04-19 17:00:00 CDT,1784.59065,909.2707833333334,875.3198666666667
2025-04-19 18:00:00 CDT,1687.5154166666666,854.6187833333333,832.8966333333333
2025-04-19 19:00:00 CDT,1691.0518833333333,841.9683666666666,849.0835166666667
2025-04-19 20:00:00 CDT,1736.7551166666667,901.9771,834.7780166666666
2025-04-19 21:00:00 CDT,1754.6529666666665,922.0111833333333,832.6417833333334
2025-04-19 22:00:00 CDT,1650.7831166666665,832.2784333333333,818.5046833333333
2025-04-19 23:00:00 CDT,1637.6456166666667,858.8914333333333,778.7541833333333
2025-04-20 00:00:00 CDT,1737.0198833333334,897.80685,839.2130333333333
2025-04-20 01:00:00 CDT,1640.5806333333335,836.8504166666667,803.7302166666667
2025-04-20 02:00:00 CDT,1643.4497999999999,835.8370833333333,807.6127166666666
2025-04-20 03:00:00 CDT,1590.3398333333334,806.4925333333333,783.8473
2025-04-20 04:00:00 CDT,1581.4557166666666,802.3220166666666,779.1337
2025-04-20 05:00:00 CDT,1569.6613666666667,807.5811,762.0802666666667
2025-04-20 06:00:00 CDT,1592.2827666666667,808.4921833333333,783.7905833333333
2025-04-20 07:00:00 CDT,1572.4768833333333,811.5218166666667,760.9550666666667
2025-04-20 08:00:00 CDT,1601.4823999999999,822.0282666666667,779.4541333333333
2025-04-20 09:00:00 CDT,1573.8924666666667,799.3939333333333,774.4985333333333
2025-04-20 10:00:00 CDT,1629.10745,839.6176833333334,789.4897666666667
2025-04-20 11:00:00 CDT,1634.1928333333335,869.8904333333334,764.3024
2025-04-20 12:00:00 CDT,1568.4458,822.8303,745.6155
2025-04-20 13:00:00 CDT,1549.51845,789.823,759.69545
2025-04-20 14:00:00 CDT,1595.5369999999998,829.1193,766.4177
2025-04-20 15:00:00 CDT,1599.0348166666668,840.0428666666667,758.99195
2025-04-20 16:00:00 CDT,1683.5284166666665,853.0554833333333,830.4729333333333
2025-04-20 17:00:00 CDT,1695.1084,852.9302333333334,842.1781666666667
2025-04-20 18:00:00 CDT,1633.1842333333334,831.3282666666667,801.8559666666666
2025-04-20 19:00:00 CDT,1587.1042499999999,831.3744166666667,755.7298333333333
2025-04-20 20:00:00 CDT,1564.7523999999999,801.5478333333333,763.2045666666667
2025-04-20 21:00:00 CDT,1542.0876333333333,822.5127166666666,719.5749166666667
2025-04-20 22:00:00 CDT,1540.4345,794.8310333333334,745.6034666666667
2025-04-20 23:00:00 CDT,1603.5982166666668,830.1528666666667,773.44535
2025-04-21 00:00:00 CDT,1602.3328333333334,813.4108333333334,788.922
2025-04-21 01:00:00 CDT,1591.2328333333332,824.9799833333333,766.25285
2025-04-21 02:00:00 CDT,1566.9594499999998,802.2150333333333,764.7444166666667
2025-04-21 03:00:00 CDT,1568.6343000000002,816.2574166666667,752.3768833333334
2025-04-21 04:00:00 CDT,1558.6446666666666,796.9620833333333,761.6825833333334
2025-04-21 05:00:00 CDT,1626.2575666666667,841.02275,785.2348166666667
2025-04-21 06:00:00 CDT,1544.27205,799.3592,744.91285
2025-04-21 07:00:00 CDT,1608.3488833333333,812.864,795.4848833333333
2025-04-21 08:00:00 CDT,1570.0863333333334,790.0584333333334,780.0279
2025-04-21 09:00:00 CDT,1593.22785,818.6677166666667,774.5601333333333
2025-04-21 10:00:00 CDT,1541.73275,774.8247666666666,766.9079833333333
2025-04-21 11:00:00 CDT,1560.8828833333332,839.7463666666666,721.1365166666667
2025-04-21 12:00:00 CDT,1546.4183666666668,788.0126666666666,758.4057
2025-04-21 13:00:00 CDT,1650.5520833333335,839.3935,811.1585833333334
2025-04-21 14:00:00 CDT,1580.3139,818.6627,761.6512
2025-04-21 15:00:00 CDT,1578.59685,820.846,757.75085
2025-04-21 16:00:00 CDT,1603.21555,808.8108333333333,794.4047166666667
2025-04-21 17:00:00 CDT,1567.14415,828.3574,738.78675
2025-04-21 18:00:00 CDT,1544.7065666666667,790.82805,753.8785166666667
2025-04-21 19:00:00 CDT,1531.0562166666668,820.5407833333334,710.5154333333334
2025-04-21 20:00:00 CDT,1581.6900166666667,803.8335,777.8565166666667
2025-04-21 21:00:00 CDT,1555.7106166666667,799.5556666666666,756.15495
2025-04-21 22:00:00 CDT,1584.4115000000002,787.9407333333334,796.4707666666667
2025-04-21 23:00:00 CDT,1577.0242833333334,818.42245,758.6018333333334
2025-04-22 00:00:00 CDT,1491.6934666666666,779.06305,712.6304166666666
2025-04-22 01:00:00 CDT,1486.5842166666666,765.6338833333333,720.9503333333333
2025-04-22 02:00:00 CDT,1504.3087333333333,772.5228333333333,731.7859
2025-04-22 03:00:00 CDT,1474.8351666666667,746.4473666666667,728.3878
2025-04-22 04:00:00 CDT,1501.3632,772.0291333333333,729.3340666666667
2025-04-22 05:00:00 CDT,1528.5949166666667,798.0934,730.5015166666667
2025-04-22 06:00:00 CDT,1541.6289000000002,775.5121166666667,766.1167833333334
2025-04-22 07:00:00 CDT,1483.1077500000001,711.3917666666666,771.7159833333334
2025-04-22 08:00:00 CDT,1569.5268,809.0952,760.4316
2025-04-22 09:00:00 CDT,1574.5847833333332,800.4723666666666,774.1124166666667
2025-04-22 10:00:00 CDT,1575.1966,829.124,746.0726
2025-04-22 11:00:00 CDT,1606.0252,836.4951,769.5301
2025-04-22 12:00:00 CDT,1618.0197,834.38795,783.63175
2025-04-22 13:00:00 CDT,1600.4961166666667,825.4944166666667,775.0017
2025-04-22 14:00:00 CDT,1540.0680499999999,780.3964833333333,759.6715666666666
2025-04-22 15:00:00 CDT,1530.7621833333333,772.42575,758.3364333333334
2025-04-22 16:00:00 CDT,1558.4407833333335,794.7075333333333,763.73325
2025-04-22 17:00:00 CDT,1545.0692666666666,788.3048,756.7644666666666
2025-04-22 18:00:00 CDT,1588.4346666666665,801.5519833333333,786.8826833333334
2025-04-22 19:00:00 CDT,1590.6864666666665,811.7369166666666,778.94955
2025-04-22 20:00:00 CDT,1580.4906999999998,827.7073666666666,752.7833333333333
2025-04-22 21:00:00 CDT,1521.7028833333334,774.1327166666666,747.5701666666666
2025-04-22 22:00:00 CDT,1567.5873833333335,794.6485833333334,772.9388
2025-04-22 23:00:00 CDT,1596.2091666666665,845.3759,750.8332666666666
2025-04-23 00:00:00 CDT,1633.2791666666667,879.4555833333334,753.8235833333333
2025-04-23 01:00:00 CDT,1623.42515,869.1173833333334,754.3077666666667
2025-04-23 02:00:00 CDT,1572.8328333333334,829.0267333333334,743.8061
2025-04-23 03:00:00 CDT,1586.1755166666667,854.9812833333333,731.1942333333334
2025-04-23 04:00:00 CDT,1598.7089,813.0329833333333,785.6759166666667
